Prospect Id,First Name,Last Name,Email,Company,Last Activity Date,Campaign,Score,Grade,Job Title,Department,Country,City,Source,Industry,Do Not Email,Created Date,Owner,Lifecycle Stage,Created by Marketing
4031705,Abigale,Bashirian,abigale.bashirian@example.com,Aufderhar-Cronin,28/11/2021,Product Launch - 2021,116,B,Content Marketing Manager,Marketing,United States,Chicago,,Retail,,05/02/2021,,1.) PreMQL,FALSE
4031935,Aliza,Runolfsson,aliza.runolfsson@example.com,Reichert LLC,30/12/2021,AdWords,116,B+,VP of Engineering,Engineering,United States,Seattle,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030615,Howell,Kiehn,howell.kiehn@example.com,Rowe LLC,16/12/2021,Product Launch - 2021,116,A,CEO,Operations,United States,San Antonio,,Technology,,05/02/2021,,1.) PreMQL,FALSE
4029723,Jaron,Gerhold,jaron.gerhold@example.com,Ledner-Lind,31/12/2021,Email Marketing,115,B+,Event Marketing Coordinator,Marketing,Australia,Adelaide,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4030383,Mckenna,Bauch,mckenna.bauch@example.com,"Abshire, Corwin and Auer",15/12/2021,Email Marketing,115,C+,Sales Representative,Sales,United States,Raleigh,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4030893,Crystel,Corwin,crystel.corwin@example.com,Wunsch Group,16/12/2021,AdWords,115,C+,Sales Manager,Sales,United States,New York,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4031451,Friedrich,Walker,friedrich.walker@example.com,"Leannon, Koch and Kerluke",14/12/2021,Event Marketing,115,B+,Event Marketing Coordinator,Marketing,United States,Miami,,Finance & Insurance,,05/02/2021,,1.) PreMQL,FALSE
4031781,Salvatore,Ortiz,salvatore.ortiz@example.com,"Bailey, Gulgowski and Brekke",26/11/2021,Event Marketing,115,B,Marketing Director,Marketing,United States,Chicago,,Technology,,05/02/2021,,1.) PreMQL,FALSE
4032141,Alfredo,Steuber,alfredo.steuber@example.com,"Emard, Gibson and Stokes",10/12/2021,Website,115,B+,VP of Marketing,Marketing,United States,Jacksonville,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4032447,Carissa,Bogan,carissa.bogan@example.com,Towne-Harris,13/12/2021,Email Marketing,115,C+,Sales Director,Sales,United States,Los Angeles,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4032199,Eleonore,Rowe,eleonore.rowe@example.com,Hahn Ltd,13/12/2021,Referral Program,115,A,CEO,Operations,United States,Chicago,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030485,Stan,Tillman,stan.tillman@example.com,Upton and Sons,14/12/2021,AdWords,115,A+,COO,Operations,Austria,Vienna,,Education,,05/02/2021,john.smith@lenoxsoft.com,6.) Closed Lost,TRUE
4029627,Rowland,Stiedemann,rowland.stiedemann@example.com,Rodriguez PLC,31/12/2021,Event Marketing,114,C+,Marketing Manager,Marketing,United Kingdom,Leeds,,Technology,,05/02/2021,,1.) PreMQL,FALSE
4029987,Eleanora,Waelchi,eleanora.waelchi@example.com,Konopelski-Bernier,29/12/2021,Partner Collabs,114,B+,VP of Engineering,Engineering,United States,Philadelphia,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4030215,Jettie,Bernier,jettie.bernier@example.com,"Kilback, Gleason and Bahringer",31/12/2021,Referral Program,114,B+,COO,Operations,Ireland,Dublin,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4030521,Chester,Spencer,chester.spencer@example.com,Turner PLC,09/12/2021,AdWords,114,B,Sales Engineer,Sales,United States,Atlanta,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030825,Cleta,Funk,cleta.funk@example.com,Kuhic-Hermann,29/12/2021,Social Media Marketing,114,B+,CFO,Finance,United States,Memphis,linkedin,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4031543,Kenton,Mraz,kenton.mraz@example.com,Stracke-Bernhard,30/12/2021,Email Marketing,114,B+,VP of Marketing,Marketing,United States,Denver,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4031723,Aurelia,Feest,aurelia.feest@example.com,McDermott Ltd,01/01/2022,Event Marketing,114,C+,Sales Director,Sales,United States,Rochester,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4031867,Retha,Klocko,retha.klocko@example.com,"Runolfsson, Wilderman and Dietrich",01/01/2022,Website,114,B,Services Directors,Services,United States,Washington,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4032061,Vallie,Blick,vallie.blick@example.com,Rowe-Block,31/12/2021,Partner Collabs,114,C+,Marketing Manager,Marketing,Germany,Berlin,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4032421,Faye,Gleichner,faye.gleichner@example.com,"Conn, Hegmann and Hauck",09/12/2021,Website,114,C+,Services Manager,Services,United States,Orlando,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4029667,Charity,Strosin,charity.strosin@example.com,Bahringer PLC,29/12/2021,Email Marketing,114,A,Event Marketing Coordinator,Marketing,France,Marseilles,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4032501,Sincere,Wunsch,sincere.wunsch@example.com,"Denesik, Fisher and Kunze",20/12/2021,Partner Collabs,114,A,Event Marketing Coordinator,Marketing,Germany,Munich,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030921,Leanne,Ortiz,leanne.ortiz@example.com,Hudson Inc,31/12/2021,AdWords,113,B+,VP of Engineering,Engineering,United States,Washington,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4031133,Jackeline,Herzog,jackeline.herzog@example.com,"Maggio, Nicolas and Ondricka",31/12/2021,Email Marketing,113,C-,Sales Manager,Sales,Japan,Kōbe,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4031331,Elwin,Kovacek,elwin.kovacek@example.com,Schulist-Spinka,09/12/2021,Social Media Marketing,113,C-,Services Directors,Services,United Kingdom,Glasgow,linkedin,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031855,Mohammad,Bergnaum,mohammad.bergnaum@example.com,Hermann Group,09/12/2021,Social Media Marketing,113,C+,CIO,Engineering,Australia,Gold Coast,linkedin,Retail,,05/02/2021,,1.) PreMQL,TRUE
4030141,Herminio,Cummerata,herminio.cummerata@example.com,"Fay, King and Leffler",17/12/2021,Referral Program,113,A,CEO,Operations,Australia,Newcastle,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4031065,Erik,Zieme,erik.zieme@example.com,"Mitchell, McGlynn and Beer",01/01/2022,Partner Collabs,113,A+,CFO,Finance,Japan,Sapporo,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4032625,Agustin,Leannon,agustin.leannon@example.com,Lynch-Goldner,05/12/2021,Event Marketing,113,A+,CEO,Operations,United States,Cleveland,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4029747,Reginald,Lesch,reginald.lesch@example.com,Reinger-Hayes,26/12/2021,Email Marketing,112,C+,Business Development Representative,Sales,Canada,Winnipeg,,Education,,05/02/2021,,1.) PreMQL,FALSE
4030269,Felipa,Armstrong,felipa.armstrong@example.com,Smitham Ltd,18/12/2021,Social Media Marketing,112,C+,Sales Director,Sales,United Kingdom,London,linkedin,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4031657,Quinten,Kshlerin,quinten.kshlerin@example.com,Sauer Ltd,09/11/2021,Product Launch - 2021,112,B+,COO,Operations,United States,New Orleans,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4031751,Easton,Watsica,easton.watsica@example.com,Franecki PLC,05/12/2021,Email Marketing,112,C+,Product Marketing Director,Marketing,United States,Chicago,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4032523,Carolyne,Gleason,carolyne.gleason@example.com,Effertz-Langosh,08/12/2021,Social Media Marketing,112,C+,Services Directors,Services,United Kingdom,London,linkedin,Retail,,05/02/2021,,1.) PreMQL,TRUE
4030071,Emie,Gibson,emie.gibson@example.com,Bogisich-Schaden,31/12/2021,Referral Program,112,A,CEO,Operations,United Kingdom,Glasgow,,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4030887,Ruby,Bahringer,ruby.bahringer@example.com,Yost-Ondricka,09/12/2021,Referral Program,111,B,Sales Director,Sales,Canada,Hamilton,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4031175,Abby,Johnston,abby.johnston@example.com,Donnelly PLC,31/12/2021,AdWords,111,C-,Services Manager,Services,United Kingdom,Leeds,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4031259,Roy,Kutch,roy.kutch@example.com,Crooks and Sons,06/12/2021,Social Media Marketing,111,C+,Product Marketing Manager,Marketing,United States,Memphis,linkedin,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4031515,Otilia,Hahn,otilia.hahn@example.com,Olson-Becker,06/12/2021,Product Launch - 2021,111,A+,COO,Operations,Canada,Vancouver,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4031317,Easton,Ledner,easton.ledner@example.com,Oberbrunner-Bernhard,26/12/2021,AdWords,110,C+,Sales Engineer,Sales,United Kingdom,Leeds,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4031743,Marlon,Kshlerin,marlon.kshlerin@example.com,Gulgowski-Brown,15/12/2021,Website,110,B+,VP of Sales,Sales,United States,Miami,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4032185,Keyshawn,Pollich,keyshawn.pollich@example.com,Bins Group,31/12/2021,Social Media Marketing,110,C-,Sales Representative,Sales,United States,Los Angeles,linkedin,Construction,,05/02/2021,,1.) PreMQL,TRUE
4031665,Raymond,Price,raymond.price@example.com,Powlowski-Volkman,31/12/2021,Partner Collabs,109,B,Product Marketing Director,Marketing,New Zealand,Auckland,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4029611,Kameron,Waters,kameron.waters@example.com,"Moore, Dooley and Okuneva",31/12/2021,Event Marketing,108,B,Marketing Director,Marketing,Australia,Newcastle,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4029615,Hubert,Lueilwitz,hubert.lueilwitz@example.com,"Gerhold, Lakin and Lowe",31/12/2021,Website,108,B-,VP of Engineering,Engineering,United States,Buffalo,,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4029641,Pete,Friesen,pete.friesen@example.com,Wiza Inc,31/12/2021,Email Marketing,108,C+,Services Directors,Services,Japan,Tokyo,,Food Services,,05/02/2021,,1.) PreMQL,FALSE
4029931,Brice,Jakubowski,brice.jakubowski@example.com,"Quigley, Herzog and Wehner",31/12/2021,AdWords,108,C+,Sales Director,Sales,Canada,Ottawa,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030035,Jerod,Stiedemann,jerod.stiedemann@example.com,Emmerich and Sons,14/12/2021,Product Launch - 2021,108,C-,Content Marketing Manager,Marketing,Japan,Tokyo,,Health Care,,05/02/2021,,1.) PreMQL,FALSE
4030847,Jay,Farrell,jay.farrell@example.com,Sanford and Sons,18/12/2021,AdWords,108,C+,Sales Engineer,Sales,United States,Hartford,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030961,Meda,Flatley,meda.flatley@example.com,"Russel, Grimes and Hackett",30/12/2021,Partner Collabs,108,C+,Account Executive,Sales,United States,Rochester,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4031477,Harmon,Miller,harmon.miller@example.com,Parisian PLC,05/12/2021,Referral Program,108,C+,Product Marketing Director,Marketing,Canada,Halifax,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4031865,Domenica,Treutel,domenica.treutel@example.com,Larkin and Sons,19/12/2021,AdWords,108,B-,Event Marketing Coordinator,Marketing,United States,Richmond,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031545,Herminia,Wuckert,herminia.wuckert@example.com,Hills LLC,24/11/2021,Website,108,A,COO,Operations,New Zealand,Wellington,,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4029683,Kristin,VonRueden,kristin.vonrueden@example.com,"Waters, Abbott and Franecki",30/12/2021,Product Launch - 2021,107,C+,Product Marketing Director,Marketing,Australia,Adelaide,,Manufacturing,,05/02/2021,,1.) PreMQL,FALSE
4030307,Gonzalo,Bauch,gonzalo.bauch@example.com,Douglas and Sons,16/12/2021,Social Media Marketing,107,B-,Event Marketing Coordinator,Marketing,United Kingdom,Birmingham,linkedin,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4030681,Coleman,Kuhlman,coleman.kuhlman@example.com,Volkman PLC,14/12/2021,Social Media Marketing,107,C-,Content Marketing Manager,Marketing,United States,St. Louis,linkedin,Construction,,05/02/2021,,1.) PreMQL,TRUE
4030781,Jordon,Batz,jordon.batz@example.com,"Monahan, Langosh and Donnelly",14/12/2021,Email Marketing,107,C-,CTO,Engineering,Australia,Canberra,,Real Estate,,05/02/2021,,1.) PreMQL,FALSE
4031541,Martine,Murazik,martine.murazik@example.com,"Larkin, Crona and Keeling",27/12/2021,AdWords,107,C-,Content Marketing Manager,Marketing,United States,Memphis,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4031967,Oswald,Cruickshank,oswald.cruickshank@example.com,"Smith, Reichel and Bode",25/12/2021,Website,107,B,Sales Manager,Sales,United States,Salt Lake City,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4029837,Pedro,D'Amore,pedro.damore@example.com,"Parker, Krajcik and Hills",27/12/2021,Product Launch - 2021,106,B,Sales Manager,Sales,Australia,Melbourne,,Finance & Insurance,,05/02/2021,,1.) PreMQL,FALSE
4029839,Bettie,Lang,bettie.lang@example.com,Corwin-Keeling,22/12/2021,Website,106,B,Account Manager,Services,Australia,Brisbane,,Education,,05/02/2021,,1.) PreMQL,TRUE
4030061,Terry,Schmitt,terry.schmitt@example.com,Beier Inc,27/12/2021,Website,106,C+,Services Directors,Services,United States,Boston,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4030429,Afton,Von,afton.von@example.com,"Buckridge, Effertz and Grant",30/12/2021,Email Marketing,106,B-,VP of Sales,Sales,United States,Detroit,,Health Care,,05/02/2021,,1.) PreMQL,FALSE
4030649,Oceane,Krajcik,oceane.krajcik@example.com,Gerlach Inc,24/12/2021,Email Marketing,106,B,Product Marketing Director,Marketing,United States,Tampa,,Hospitality,,05/02/2021,,1.) PreMQL,FALSE
4030673,Luther,Runte,luther.runte@example.com,Hirthe-Zieme,28/12/2021,Event Marketing,106,B+,COO,Operations,Canada,Hamilton,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4031103,Roma,VonRueden,roma.vonrueden@example.com,"Torphy, O'Reilly and Considine",28/12/2021,Social Media Marketing,106,C+,Product Marketing Director,Marketing,Germany,Cologne,linkedin,Finance & Insurance,,05/02/2021,,1.) PreMQL,TRUE
4031273,Lucile,Schmeler,lucile.schmeler@example.com,Schinner-Kunde,26/12/2021,Email Marketing,106,C-,Sales Engineer,Sales,Japan,Sapporo,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,FALSE
4031315,Austin,McLaughlin,austin.mclaughlin@example.com,Heathcote Ltd,01/01/2022,Social Media Marketing,106,C-,Marketing Manager,Marketing,United States,Las Vegas,linkedin,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4030237,Hosea,O'Keefe,hosea.okeefe@example.com,Glover LLC,20/12/2021,AdWords,105,B,Account Manager,Services,United States,Cincinnati,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030959,Adonis,Walsh,adonis.walsh@example.com,"Lowe, Jacobs and Mraz",20/12/2021,AdWords,105,C-,Sales Manager,Sales,United States,Kansas City,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4031051,Bette,Mertz,bette.mertz@example.com,Eichmann-Prosacco,21/12/2021,Email Marketing,105,B,Services Directors,Services,United States,Louisville,,Telecommunications,,05/02/2021,,1.) PreMQL,FALSE
4031281,Sage,Weber,sage.weber@example.com,Rippin-Simonis,17/12/2021,Email Marketing,105,C+,Services Manager,Services,Canada,Hamilton,,Retail,,05/02/2021,,1.) PreMQL,FALSE
4031801,Damian,Hettinger,damian.hettinger@example.com,Pagac-Kilback,17/12/2021,Email Marketing,105,C+,CIO,Engineering,United Kingdom,Edinburgh,,Manufacturing,,05/02/2021,,1.) PreMQL,FALSE
4029811,Lonny,Collier,lonny.collier@example.com,Krajcik Group,26/12/2021,Website,105,A,VP of Marketing,Marketing,Austria,Vienna,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4031605,Pietro,Dooley,pietro.dooley@example.com,Thiel-Aufderhar,28/12/2021,Social Media Marketing,105,A+,COO,Operations,United Kingdom,Leeds,linkedin,Hospitality,,05/02/2021,,1.) PreMQL,TRUE
4556038,Elaine,Burke,eburke@parkspa.com,,31/12/2021,Social Media Marketing,104,,,,,,linkedin,,,05/02/2021,,1.) PreMQL,TRUE
4508963,Peter,Felle,peterfelle@krajcik.com,Krajcik Ltd,31/12/2021,Synced From Salesforce,104,,,,Ireland,Malahide,Social Media,,,05/02/2021,,1.) PreMQL,FALSE
4029923,Vince,Legros,vince.legros@example.com,Russel-Feil,01/01/2022,Product Launch - 2021,104,C+,Demand Generation Manager,Marketing,United States,Birmingham,,Telecommunications,,05/02/2021,,1.) PreMQL,TRUE
4030565,Alison,Corkery,alison.corkery@example.com,"Murazik, Pollich and Botsford",01/01/2022,Email Marketing,104,C-,Marketing Manager,Marketing,United States,Pittsburgh,,Food Services,,05/02/2021,,1.) PreMQL,FALSE
4030757,Hilario,Ratke,hilario.ratke@example.com,"Rowe, Stehr and Kuhic",09/12/2021,Product Launch - 2021,104,C+,Sales Director,Sales,Australia,Hobart,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4030835,Liliana,Graham,liliana.graham@example.com,Turner LLC,11/12/2021,Product Launch - 2021,104,C+,CTO,Engineering,Canada,Toronto,,Technology,,05/02/2021,,1.) PreMQL,TRUE
4031989,Andre,Armstrong,andre.armstrong@example.com,"Price, Torp and Halvorson",23/12/2021,Social Media Marketing,104,C+,Sales Engineer,Sales,United States,Las Vegas,linkedin,Education,,05/02/2021,,1.) PreMQL,TRUE
4032181,Zora,Emard,zora.emard@example.com,"Kiehn, Haag and Stoltenberg",05/12/2021,Product Launch - 2021,104,B,Marketing Director,Marketing,United States,Buffalo,,Transportation,,05/02/2021,,1.) PreMQL,TRUE
4030187,Rosamond,Renner,rosamond.renner@example.com,Gaylord and Sons,14/12/2021,Email Marketing,103,C-,Content Marketing Manager,Marketing,Germany,Berlin,,Real Estate,,05/02/2021,,1.) PreMQL,FALSE
4030317,Tressa,Smith,tressa.smith@example.com,"Grant, Runte and Daniel",16/12/2021,Product Launch - 2021,103,C-,Services Manager,Services,Canada,Montreal,,Health Care,,05/02/2021,,1.) PreMQL,TRUE
4030837,Keely,Turcotte,keely.turcotte@example.com,"Dach, Nader and Schmitt",25/12/2021,Social Media Marketing,103,C+,Account Manager,Services,United States,Detroit,linkedin,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4031487,Madaline,Emmerich,madaline.emmerich@example.com,Eichmann-Predovic,25/12/2021,AdWords,103,C-,Customer Service Representative,Services,United Kingdom,Manchester,,Construction,,05/02/2021,,1.) PreMQL,TRUE
4031497,Josefina,Feil,josefina.feil@example.com,"Abshire, Emard and Fritsch",22/12/2021,Event Marketing,103,C+,Product Marketing Director,Marketing,Belgium,Brussels,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,FALSE
4031703,Margarett,Effertz,margarett.effertz@example.com,Johnson Inc,27/12/2021,Social Media Marketing,103,C-,Content Marketing Manager,Marketing,United States,New York,linkedin,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4031971,Tierra,Leffler,tierra.leffler@example.com,Sipes Inc,31/12/2021,Email Marketing,103,B+,COO,Operations,United States,Denver,,Construction,,05/02/2021,,1.) PreMQL,FALSE
4031113,Adolfo,Braun,adolfo.braun@example.com,Howe Ltd,24/12/2021,Email Marketing,103,A,CEO,Operations,Australia,Adelaide,,Retail,,05/02/2021,,1.) PreMQL,FALSE
4030971,Cordelia,Hintz,cordelia.hintz@example.com,"Johns, Mayer and Pfannerstill",30/12/2021,Referral Program,102,C+,Product Marketing Director,Marketing,United States,Portland,,Real Estate,,05/02/2021,,1.) PreMQL,TRUE
4032325,Kennith,Gaylord,kennith.gaylord@example.com,Jacobi-Jast,25/12/2021,Social Media Marketing,102,C-,Customer Service Representative,Services,United States,Rochester,linkedin,Food Services,,05/02/2021,,1.) PreMQL,TRUE
4031129,Luisa,Marvin,luisa.marvin@example.com,"Thiel, Moore and Kemmer",30/12/2021,Social Media Marketing,102,A+,COO,Operations,New Zealand,Wellington,linkedin,Technology,,05/02/2021,,1.) PreMQL,TRUE
4029645,Pietro,White,pietro.white@example.com,Koelpin Inc,31/12/2021,AdWords,101,C+,Demand Generation Manager,Marketing,Ireland,Cork,,Retail,,05/02/2021,,1.) PreMQL,TRUE
4030579,Arlie,Kilback,arlie.kilback@example.com,"Bogan, Shanahan and Bins",25/11/2021,Email Marketing,101,C+,Business Development Representative,Sales,United States,Salt Lake City,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,FALSE
4031345,Paige,Weimann,paige.weimann@example.com,"Monahan, Koepp and Weissnat",26/12/2021,Partner Collabs,101,C+,Account Executive,Sales,Canada,Halifax,,Agriculture,,05/02/2021,,1.) PreMQL,TRUE
4031371,Nicholas,Ferry,nicholas.ferry@example.com,Gleichner PLC,31/12/2021,Referral Program,101,C+,Sales Director,Sales,Canada,Montreal,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4031561,Wendy,Reinger,wendy.reinger@example.com,Becker and Sons,01/01/2022,Partner Collabs,101,C-,Demand Generation Manager,Marketing,United Kingdom,Edinburgh,,Arts & Entertainment,,05/02/2021,,1.) PreMQL,TRUE
4029791,Mason,Dickinson,mason.dickinson@example.com,Schinner LLC,31/12/2021,Referral Program,100,C+,CTO,Engineering,United States,Phoenix,,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
4029815,Lorena,Kutch,lorena.kutch@example.com,"Volkman, Grimes and Hessel",28/12/2021,Social Media Marketing,100,C+,Sales Director,Sales,United Kingdom,Aberdeen,linkedin,Manufacturing,,05/02/2021,,1.) PreMQL,TRUE
